/work/08290/somj/stampede2/data/2023100295_2023100303.jpg,0,1,/work/08290/somj/stampede2/data/2023100295_2023100303.txt
/work/08290/somj/stampede2/data/50521422-1423.jpg,0,1,/work/08290/somj/stampede2/data/50521422-1423.txt
/work/08290/somj/stampede2/data/50339930-9931.jpg,0,1,/work/08290/somj/stampede2/data/50339930-9931.txt
/work/08290/somj/stampede2/data/50426112-6114.jpg,0,1,/work/08290/somj/stampede2/data/50426112-6114.txt
/work/08290/somj/stampede2/data/50586528-6531.jpg,0,1,/work/08290/somj/stampede2/data/50586528-6531.txt
/work/08290/somj/stampede2/data/85655567_85655583.jpg,0,1,/work/08290/somj/stampede2/data/85655567_85655583.txt
/work/08290/somj/stampede2/data/50549067-9068.jpg,0,1,/work/08290/somj/stampede2/data/50549067-9068.txt
/work/08290/somj/stampede2/data/50258985-8987.jpg,0,1,/work/08290/somj/stampede2/data/50258985-8987.txt
/work/08290/somj/stampede2/data/50636686-6687.jpg,0,1,/work/08290/somj/stampede2/data/50636686-6687.txt
/work/08290/somj/stampede2/data/50429381-9382.jpg,0,1,/work/08290/somj/stampede2/data/50429381-9382.txt
/work/08290/somj/stampede2/data/40002609-2610.jpg,0,1,/work/08290/somj/stampede2/data/40002609-2610.txt
/work/08290/somj/stampede2/data/50410607-0615.jpg,0,1,/work/08290/somj/stampede2/data/50410607-0615.txt
/work/08290/somj/stampede2/data/50386532-6533.jpg,0,1,/work/08290/somj/stampede2/data/50386532-6533.txt
/work/08290/somj/stampede2/data/50617225-7226.jpg,0,1,/work/08290/somj/stampede2/data/50617225-7226.txt
/work/08290/somj/stampede2/data/50602461-2462.jpg,0,1,/work/08290/somj/stampede2/data/50602461-2462.txt
/work/08290/somj/stampede2/data/50239379-9380.jpg,0,1,/work/08290/somj/stampede2/data/50239379-9380.txt
/work/08290/somj/stampede2/data/10087799_10087801.jpg,0,1,/work/08290/somj/stampede2/data/10087799_10087801.txt
/work/08290/somj/stampede2/data/50553047-3048.jpg,0,1,/work/08290/somj/stampede2/data/50553047-3048.txt
/work/08290/somj/stampede2/data/50023848_50023850.jpg,0,1,/work/08290/somj/stampede2/data/50023848_50023850.txt
/work/08290/somj/stampede2/data/50583715-3716.jpg,0,1,/work/08290/somj/stampede2/data/50583715-3716.txt
/work/08290/somj/stampede2/data/50513847-3848.jpg,0,1,/work/08290/somj/stampede2/data/50513847-3848.txt
/work/08290/somj/stampede2/data/50536499-6500.jpg,0,1,/work/08290/somj/stampede2/data/50536499-6500.txt
/work/08290/somj/stampede2/data/50308888-8889.jpg,0,1,/work/08290/somj/stampede2/data/50308888-8889.txt
/work/08290/somj/stampede2/data/50493176-3177.jpg,0,1,/work/08290/somj/stampede2/data/50493176-3177.txt
/work/08290/somj/stampede2/data/60016011_60016015.jpg,0,1,/work/08290/somj/stampede2/data/60016011_60016015.txt
/work/08290/somj/stampede2/data/40010133-0134.jpg,0,1,/work/08290/somj/stampede2/data/40010133-0134.txt
/work/08290/somj/stampede2/data/50422920-2921.jpg,0,1,/work/08290/somj/stampede2/data/50422920-2921.txt
/work/08290/somj/stampede2/data/50538978-8979.jpg,0,1,/work/08290/somj/stampede2/data/50538978-8979.txt
/work/08290/somj/stampede2/data/50479508-9509.jpg,0,1,/work/08290/somj/stampede2/data/50479508-9509.txt
/work/08290/somj/stampede2/data/50513051-3052.jpg,0,1,/work/08290/somj/stampede2/data/50513051-3052.txt
/work/08290/somj/stampede2/data/50535699-5699.jpg,0,1,/work/08290/somj/stampede2/data/50535699-5699.txt
/work/08290/somj/stampede2/data/50477507-7508.jpg,0,1,/work/08290/somj/stampede2/data/50477507-7508.txt
/work/08290/somj/stampede2/data/50425154-5155.jpg,0,1,/work/08290/somj/stampede2/data/50425154-5155.txt
/work/08290/somj/stampede2/data/50106572-6573.jpg,0,1,/work/08290/somj/stampede2/data/50106572-6573.txt
/work/08290/somj/stampede2/data/11300115-0116.jpg,0,1,/work/08290/somj/stampede2/data/11300115-0116.txt
/work/08290/somj/stampede2/data/50515818-5819.jpg,0,1,/work/08290/somj/stampede2/data/50515818-5819.txt
/work/08290/somj/stampede2/data/50357861-7862.jpg,0,1,/work/08290/somj/stampede2/data/50357861-7862.txt
/work/08290/somj/stampede2/data/50579200-9201.jpg,0,1,/work/08290/somj/stampede2/data/50579200-9201.txt
/work/08290/somj/stampede2/data/50591446-1447.jpg,0,1,/work/08290/somj/stampede2/data/50591446-1447.txt
/work/08290/somj/stampede2/data/10036815_10036823.jpg,0,1,/work/08290/somj/stampede2/data/10036815_10036823.txt
/work/08290/somj/stampede2/data/50559165-9166.jpg,0,1,/work/08290/somj/stampede2/data/50559165-9166.txt
